r_A,g_r
0.025,0.0
0.07500000000000001,0.0
0.125,0.0
0.17500000000000002,0.0
0.225,0.0
0.275,0.0
0.32500000000000007,0.0
0.375,0.0
0.42500000000000004,0.0
0.475,0.0
0.525,0.0
0.5750000000000001,0.0
0.625,0.0
0.675,0.0
0.7250000000000001,0.0
0.775,0.0
0.8250000000000001,0.0
0.875,0.0
0.925,0.0
0.9750000000000001,0.0
1.025,0.0
1.0750000000000002,0.0
1.125,0.0
1.1750000000000003,0.0
1.225,0.0
1.275,0.0
1.3250000000000002,0.0
1.375,0.0
1.4250000000000003,0.0
1.475,0.0
1.525,0.0005724003796016876
1.5750000000000002,0.0
1.625,0.0005041241588729285
1.6750000000000003,0.0
1.725,0.0
1.775,0.0010563141096722494
1.8250000000000002,0.004046882856421482
1.875,0.01334778939233418
1.9250000000000003,0.05738963821678946
1.975,0.1868552187692596
2.0250000000000004,0.4807560807336166
2.075,0.9602963121591168
2.125,1.5938474970350662
2.175,2.2478044308059713
2.225,2.8882165419292907
2.2750000000000004,3.3349358922454213
2.325,3.5294230017246417
2.375,3.5709595228693596
2.4250000000000003,3.4162846842360715
2.475,3.2513450679578586
2.5250000000000004,2.9642263420199297
2.575,2.6479507995953706
2.625,2.3700307112906644
2.6750000000000003,2.0844960540640414
2.725,1.8614032778714218
2.7750000000000004,1.6452406831939177
2.825,1.4471040055223612
2.875,1.2696884203401038
2.9250000000000003,1.1303733649856424
2.975,1.01401137508928
3.0250000000000004,0.9064071691879072
3.075,0.8358306858478969
3.125,0.7358375757184953
3.1750000000000003,0.6753550896535115
3.225,0.6136805606312338
3.2750000000000004,0.5645361894201459
3.325,0.5118465880494857
3.375,0.47144603168705007
3.4250000000000003,0.4367582627522768
3.475,0.41481297270250417
3.5250000000000004,0.40241907918737563
3.575,0.39338989110416117
3.625,0.3805612263498166
3.6750000000000003,0.3860603929171142
3.725,0.3854084750876361
3.7750000000000004,0.3970568735807935
3.825,0.4199454776800556
3.875,0.4401206777836219
3.9250000000000003,0.46585694054261273
3.975,0.4884294159874388
4.025,0.5322492355833703
4.075,0.580999943431862
4.125,0.6281349091120487
4.175000000000001,0.6675028917725202
4.225,0.7099977243890752
4.275,0.7572174016228503
4.325,0.8111239556901878
4.375,0.8545316896263546
4.425000000000001,0.9079602482914777
4.475,0.9487043680048701
4.525,0.9888175382344654
4.575,1.034075919881779
4.625,1.0563849476132854
4.675000000000001,1.0823583341255254
4.725,1.10625617631635
4.775,1.1140975645535434
4.825000000000001,1.1187546697517896
4.875,1.1415291716064868
4.925000000000001,1.1418433826432302
4.975,1.128917797767869
5.025,1.1304671649513014
5.075000000000001,1.1370218751773704
5.125,1.1419790826660368
5.175000000000001,1.1470304636895083
5.225,1.149272529060981
5.275,1.1538194357976592
5.325000000000001,1.1633049426037065
5.375,1.1851017150366672
5.425000000000001,1.1905323558451066
5.475,1.2151094388903163
5.525,1.2421766547666795
5.575000000000001,1.2602752881252293
5.625,1.274107821925979
5.675000000000001,1.2757055320280177
5.725,1.2735905699180448
5.775,1.251058835223154
5.825000000000001,1.2221306313305014
5.875,1.180680355277466
5.925000000000001,1.1368229110790993
5.975,1.090574875341747
6.025,1.0472760767833367
6.075000000000001,1.0007625358566234
6.125,0.9688407626525812
6.175000000000001,0.9296169992665292
6.225,0.892343600091725
6.275,0.8558776109111497
6.325000000000001,0.8190218186490879
6.375,0.7828562064987753
6.425000000000001,0.7506959120776662
6.475,0.7176575354275655
6.525,0.6998962089463638
6.575000000000001,0.6783711305918869
6.625,0.658316063786495
6.675000000000001,0.6381709879272558
6.725,0.6290111460282932
6.775,0.6260078870832765
6.825000000000001,0.6184090288041079
6.875,0.6234278288317271
6.925000000000001,0.6252499374576491
6.975,0.62364822578973
7.025,0.6254377472387321
7.075000000000001,0.6305089382004401
7.125,0.6243853420582413
7.175000000000001,0.6289442207868035
7.225,0.6378826732570032
7.275,0.6337384808620009
7.325000000000001,0.6290025001105269
7.375,0.6243362590388343
7.425000000000001,0.607899605186006
7.475,0.6037882620830987
7.525,0.5934283679453826
7.575000000000001,0.581081466005617
7.625,0.5650535560392104
7.675000000000001,0.5553620132603267
7.725,0.5338737769107235
7.775,0.5235166693258707
7.825000000000001,0.5087758760937574
7.875,0.4972265619853502
7.925000000000001,0.4766879588797272
7.975,0.4617442736129183
